"mdpt_x","mdpt_y","density"
-21.1479809549477,-44.1684782608696,0.000105876995082673
-19.2386470826034,-44.1684782608696,0.000116559856908196
-17.3293132102592,-44.1684782608696,0.000124496223718931
-15.4199793379149,-44.1684782608696,0.000129023549350286
-13.5106454655707,-44.1684782608696,0.000129759733400063
-11.6013115932264,-44.1684782608696,0.000126656941789754
-9.69197772088219,-44.1684782608696,0.000120006364328389
-7.78264384853794,-44.1684782608696,0.000110393341279195
-5.8733099761937,-44.1684782608696,9.86124041768865e-05
-3.96397610384945,-44.1684782608696,8.55593139639418e-05
-2.0546422315052,-44.1684782608696,7.21203470254735e-05
-0.14530835916095,-44.1684782608696,5.90774343272912e-05
1.7640255131833,-44.1684782608696,4.70422349171935e-05
3.67335938552753,-44.1684782608696,3.64247002267462e-05
5.58269325787178,-44.1684782608696,2.74342935343882e-05
7.49202713021603,-44.1684782608696,2.01064929056956e-05
9.40136100256028,-44.1684782608696,1.43444197585807e-05
11.3106948749045,-44.1684782608696,9.96538691979555e-06
13.2200287472488,-44.1684782608696,6.74415045938579e-06
15.129362619593,-44.1684782608696,4.44766389043491e-06
17.0386964919373,-44.1684782608696,2.85920509618837e-06
18.9480303642815,-44.1684782608696,1.79220002308239e-06
20.8573642366258,-44.1684782608696,1.09559982558417e-06
22.76669810897,-44.1684782608696,6.53298005551899e-07
24.6760319813143,-44.1684782608696,3.80017994722661e-07
26.5853658536585,-44.1684782608696,2.15644376642261e-07
28.4946997260028,-44.1684782608696,1.1936824781227e-07
30.404033598347,-44.1684782608696,6.44467347425728e-08
32.3133674706913,-44.1684782608696,3.39305603386529e-08
34.2227013430355,-44.1684782608696,1.74161262221241e-08
36.1320352153798,-44.1684782608696,8.71275487259524e-09
38.041369087724,-44.1684782608696,4.24679816414939e-09
39.9507029600683,-44.1684782608696,2.01613622547365e-09
41.8600368324125,-44.1684782608696,9.31915302812254e-10
43.7693707047568,-44.1684782608696,4.19255207163961e-10
45.678704577101,-44.1684782608696,1.83517777782922e-10
47.5880384494452,-44.1684782608696,7.81333214736349e-11
49.4973723217895,-44.1684782608696,3.23463542887057e-11
51.4067061941337,-44.1684782608696,1.30176314633277e-11
53.316040066478,-44.1684782608696,5.09166100513397e-12
55.2253739388222,-44.1684782608696,1.93521923019199e-12
57.1347078111665,-44.1684782608696,7.14641130983204e-13
59.0440416835107,-44.1684782608696,2.56390446935478e-13
60.953375555855,-44.1684782608696,8.93654215250383e-14
62.8627094281992,-44.1684782608696,3.02637858133327e-14
64.7720433005435,-44.1684782608696,9.9594831520476e-15
66.6813771728877,-44.1684782608696,3.18591764004075e-15
68.590711045232,-44.1684782608696,9.91067453335177e-16
70.5000449175762,-44.1684782608696,2.99989592710382e-16
72.4093787899205,-44.1684782608696,8.84301296905178e-17
74.3187126622647,-44.1684782608696,2.54128819011848e-17
76.228046534609,-44.1684782608696,7.12959593446314e-18
78.1373804069532,-44.1684782608696,1.95601952755142e-18
80.0467142792975,-44.1684782608696,5.25851041549572e-19
81.9560481516417,-44.1684782608696,1.38849492268477e-19
83.865382023986,-44.1684782608696,3.61002212452925e-20
85.7747158963302,-44.1684782608696,9.26517740850988e-21
87.6840497686745,-44.1684782608696,2.35268076925388e-21
89.5933836410187,-44.1684782608696,5.92097912701931e-22
91.502717513363,-44.1684782608696,1.47829098056956e-22
-99.4306697210618,-41.2695652173913,4.57484995268057e-15
-97.5213358487176,-41.2695652173913,8.10184165320157e-15
-95.6120019763733,-41.2695652173913,1.39454593792964e-14
-93.7026681040291,-41.2695652173913,2.33985851237391e-14
-91.7933342316849,-41.2695652173913,3.85080046950357e-14
-89.8840003593406,-41.2695652173913,6.29569033519689e-14
-87.9746664869964,-41.2695652173913,1.04734334388376e-13
-86.0653326146521,-41.2695652173913,1.84198072852529e-13
-84.1559987423079,-41.2695652173913,3.57688226230102e-13
-82.2466648699636,-41.2695652173913,7.84142185142378e-13
-80.3373309976194,-41.2695652173913,1.90603116208985e-12
-78.4279971252751,-41.2695652173913,4.92281926167503e-12
-76.5186632529309,-41.2695652173913,1.29849550315668e-11
-74.6093293805866,-41.2695652173913,3.40957680565439e-11
-72.6999955082424,-41.2695652173913,8.79065766681449e-11
-70.7906616358981,-41.2695652173913,2.21039031012407e-10
-68.8813277635539,-41.2695652173913,5.40334013052242e-10
-66.9719938912096,-41.2695652173913,1.28222511623354e-09
-65.0626600188654,-41.2695652173913,2.95177829686553e-09
-63.1533261465211,-41.2695652173913,6.59004412691548e-09
-61.2439922741769,-41.2695652173913,1.42665247754284e-08
-59.3346584018326,-41.2695652173913,2.99465344125849e-08
-57.4253245294884,-41.2695652173913,6.09483265512545e-08
-55.5159906571441,-41.2695652173913,1.20270508799422e-07
-53.6066567847999,-41.2695652173913,2.30110931417888e-07
-51.6973229124556,-41.2695652173913,4.26870665659344e-07
-49.7879890401114,-41.2695652173913,7.67781148876956e-07
-47.8786551677672,-41.2695652173913,1.33894380286187e-06
-45.9693212954229,-41.2695652173913,2.26398318876484e-06
-44.0599874230787,-41.2695652173913,3.71169786969749e-06
-42.1506535507344,-41.2695652173913,5.90015914063252e-06
-40.2413196783902,-41.2695652173913,9.09390026394018e-06
-38.3319858060459,-41.2695652173913,1.3590526961631e-05
-36.4226519337017,-41.2695652173913,1.9693689256814e-05
-34.5133180613574,-41.2695652173913,2.76712269857078e-05
-32.6039841890132,-41.2695652173913,3.7700505255417e-05
-30.6946503166689,-41.2695652173913,4.98071121007898e-05
-28.7853164443247,-41.2695652173913,6.38072973939983e-05
-26.8759825719804,-41.2695652173913,7.92674812314628e-05
-24.9666486996362,-41.2695652173913,9.54944695859516e-05
-23.0573148272919,-41.2695652173913,0.000111566722613839
-21.1479809549477,-41.2695652173913,0.00012641007751054
-19.2386470826034,-41.2695652173913,0.000138911877440148
-17.3293132102592,-41.2695652173913,0.000148057724603768
-15.4199793379149,-41.2695652173913,0.000153067804827571
-13.5106454655707,-41.2695652173913,0.000153507327340357
-11.6013115932264,-41.2695652173913,0.00014934927756985
-9.69197772088219,-41.2695652173913,0.000140976839605475
-7.78264384853794,-41.2695652173913,0.000129125266953169
-5.8733099761937,-41.2695652173913,0.000114775399101723
-3.96397610384945,-41.2695652173913,9.90201881022761e-05
-2.0546422315052,-41.2695652173913,8.29293123958756e-05
-0.14530835916095,-41.2695652173913,6.74346969398676e-05
1.7640255131833,-41.2695652173913,5.32527236695049e-05
3.67335938552753,-41.2695652173913,4.08494679069974e-05
5.58269325787178,-41.2695652173913,3.04461062194653e-05
7.49202713021603,-41.2695652173913,2.20548545273062e-05
9.40136100256028,-41.2695652173913,1.55325055669818e-05
11.3106948749045,-41.2695652173913,1.06387911416476e-05
13.2200287472488,-41.2695652173913,7.08948160974396e-06
15.129362619593,-41.2695652173913,4.59804745050833e-06
17.0386964919373,-41.2695652173913,2.90361482325923e-06
18.9480303642815,-41.2695652173913,1.78600120830123e-06
20.8573642366258,-41.2695652173913,1.07045547031687e-06
22.76669810897,-41.2695652173913,6.25399839559245e-07
24.6760319813143,-41.2695652173913,3.56281491559033e-07
26.5853658536585,-41.2695652173913,1.97970084640121e-07
28.4946997260028,-41.2695652173913,1.07319003755668e-07
30.404033598347,-41.2695652173913,5.67669818103595e-08
32.3133674706913,-41.2695652173913,2.9301989301657e-08
34.2227013430355,-41.2695652173913,1.47600614161536e-08
36.1320352153798,-41.2695652173913,7.25512715751395e-09
38.041369087724,-41.2695652173913,3.47948432529485e-09
39.9507029600683,-41.2695652173913,1.62787318630644e-09
41.8600368324125,-41.2695652173913,7.42790992225077e-10
43.7693707047568,-41.2695652173913,3.3048108502161e-10
45.678704577101,-41.2695652173913,1.43334685848652e-10
47.5880384494452,-41.2695652173913,6.05867552990428e-11
49.4973723217895,-41.2695652173913,2.49539072721838e-11
51.4067061941337,-41.2695652173913,1.00131938563978e-11
53.316040066478,-41.2695652173913,3.91431367143176e-12
55.2253739388222,-41.2695652173913,1.49077586342171e-12
57.1347078111665,-41.2695652173913,5.53261025145239e-13
59.0440416835107,-41.2695652173913,2.00158215360525e-13
60.953375555855,-41.2695652173913,7.06318357699566e-14
62.8627094281992,-41.2695652173913,2.43320900243527e-14
64.7720433005435,-41.2695652173913,8.1922503393957e-15
66.6813771728877,-41.2695652173913,2.69960135696763e-15
68.590711045232,-41.2695652173913,8.72228871191582e-16
70.5000449175762,-41.2695652173913,2.76868449889012e-16
72.4093787899205,-41.2695652173913,8.6532688175008e-17
74.3187126622647,-41.2695652173913,2.6687342965145e-17
76.228046534609,-41.2695652173913,8.13787571964566e-18
78.1373804069532,-41.2695652173913,2.45730797939638e-18
80.0467142792975,-41.2695652173913,7.35389552454598e-19
81.9560481516417,-41.2695652173913,2.18120824132881e-19
83.865382023986,-41.2695652173913,6.40699066297216e-20
85.7747158963302,-41.2695652173913,1.86097193162335e-20
87.6840497686745,-41.2695652173913,5.33450470548018e-21
89.5933836410187,-41.2695652173913,1.50574274692968e-21
91.502717513363,-41.2695652173913,4.17573901910088e-22
-99.4306697210618,-38.370652173913,2.10039810654902e-14
-97.5213358487176,-38.370652173913,3.71392700081473e-14
-95.6120019763733,-38.370652173913,6.37089264290117e-14
-93.7026681040291,-38.370652173913,1.06100922187392e-13
-91.7933342316849,-38.370652173913,1.7182317847902e-13
-89.8840003593406,-38.370652173913,2.71509036647455e-13
-87.9746664869964,-38.370652173913,4.21691186849538e-13
-86.0653326146521,-38.370652173913,6.53304978195675e-13
-84.1559987423079,-38.370652173913,1.0372767438301e-12
-82.2466648699636,-38.370652173913,1.75804989498495e-12
-80.3373309976194,-38.370652173913,3.31528052996803e-12
-78.4279971252751,-38.370652173913,7.05409624273375e-12
-76.5186632529309,-38.370652173913,1.65049756934269e-11
-74.6093293805866,-38.370652173913,4.06425515177081e-11
-72.6999955082424,-38.370652173913,1.01517888793595e-10
-70.7906616358981,-38.370652173913,2.51468432368052e-10
-68.8813277635539,-38.370652173913,6.1046040642218e-10
-66.9719938912096,-38.370652173913,1.44399712912458e-09
-65.0626600188654,-38.370652173913,3.31925179392578e-09
-63.1533261465211,-38.370652173913,7.40526226404271e-09
-61.2439922741769,-38.370652173913,1.60258434356426e-08
-59.3346584018326,-38.370652173913,3.36333006630253e-08
-57.4253245294884,-38.370652173913,6.84440022436349e-08
-55.5159906571441,-38.370652173913,1.35050358253831e-07
-53.6066567847999,-38.370652173913,2.58369026179851e-07
-51.6973229124556,-38.370652173913,4.79253583585881e-07
-49.7879890401114,-38.370652173913,8.61924355977889e-07
-47.8786551677672,-38.370652173913,1.50297530758251e-06
-45.9693212954229,-38.370652173913,2.5410561488476e-06
-44.0599874230787,-38.370652173913,4.16540966504803e-06
-42.1506535507344,-38.370652173913,6.62039570365294e-06
-40.2413196783902,-38.370652173913,1.02022288646306e-05
-38.3319858060459,-38.370652173913,1.52438123821863e-05
-36.4226519337017,-38.370652173913,2.20842447031488e-05
-34.5133180613574,-38.370652173913,3.10216913540652e-05
-32.6039841890132,-38.370652173913,4.2251928248485e-05
-30.6946503166689,-38.370652173913,5.57995430779071e-05
-28.7853164443247,-38.370652173913,7.14535105810026e-05
-26.8759825719804,-38.370652173913,8.87221588118631e-05
-24.9666486996362,-38.370652173913,0.000106822859517664
-23.0573148272919,-38.370652173913,0.000124718024844053
-21.1479809549477,-38.370652173913,0.000141201126413241
-19.2386470826034,-38.370652173913,0.000155025771774015
-17.3293132102592,-38.370652173913,0.000165059896546569
-15.4199793379149,-38.370652173913,0.000170438964530543
-13.5106454655707,-38.370652173913,0.000170689427531344
-11.6013115932264,-38.370652173913,0.000165797918376338
-9.69197772088219,-38.370652173913,0.000156212092670118
-7.78264384853794,-38.370652173913,0.000142773142062682
-5.8733099761937,-38.370652173913,0.000126594060645201
-3.96397610384945,-38.370652173913,0.000108908069345692
-2.0546422315052,-38.370652173913,9.09157015937099e-05
-0.14530835916095,-38.370652173913,7.36563581940603e-05
1.7640255131833,-38.370652173913,5.79220314027648e-05
3.67335938552753,-38.370652173913,4.42200870282973e-05
5.58269325787178,-38.370652173913,3.27815322810846e-05
7.49202713021603,-38.370652173913,2.36035287378156e-05
9.40136100256028,-38.370652173913,1.65112670853394e-05
11.3106948749045,-38.370652173913,1.12246226268266e-05
13.2200287472488,-38.370652173913,7.41818845074307e-06
15.129362619593,-38.370652173913,4.76782609671776e-06
17.0386964919373,-38.370652173913,2.98136530394386e-06
18.9480303642815,-38.370652173913,1.81455766423014e-06
20.8573642366258,-38.370652173913,1.07543986538561e-06
22.76669810897,-38.370652173913,6.20965350220233e-07
24.6760319813143,-38.370652173913,3.49480864031123e-07
26.5853658536585,-38.370652173913,1.91805380897936e-07
28.4946997260028,-38.370652173913,1.0270177262665e-07
30.404033598347,-38.370652173913,5.36734124611305e-08
32.3133674706913,-38.370652173913,2.73885731691574e-08
34.2227013430355,-38.370652173913,1.36505309073038e-08
36.1320352153798,-38.370652173913,6.64682847169476e-09
38.041369087724,-38.370652173913,3.16266539289197e-09
39.9507029600683,-38.370652173913,1.47072907931735e-09
41.8600368324125,-38.370652173913,6.68504731889715e-10
43.7693707047568,-38.370652173913,2.97040781828764e-10
45.678704577101,-38.370652173913,1.29040139632121e-10
47.5880384494452,-38.370652173913,5.48170004306771e-11
49.4973723217895,-38.370652173913,2.27781566236701e-11
51.4067061941337,-38.370652173913,9.26260190892542e-12
53.316040066478,-38.370652173913,3.68844755154807e-12
55.2253739388222,-38.370652173913,1.4395895491744e-12
57.1347078111665,-38.370652173913,5.51339339313926e-13
59.0440416835107,-38.370652173913,2.07489009032813e-13
60.953375555855,-38.370652173913,7.68541624210025e-14
62.8627094281992,-38.370652173913,2.80662260995568e-14
64.7720433005435,-38.370652173913,1.01222239710545e-14
66.6813771728877,-38.370652173913,3.61055805884719e-15
68.590711045232,-38.370652173913,1.27503903925314e-15
70.5000449175762,-38.370652173913,4.45972876113341e-16
72.4093787899205,-38.370652173913,1.54460159993873e-16
74.3187126622647,-38.370652173913,5.29228607456798e-17
76.228046534609,-38.370652173913,1.79119177370231e-17
78.1373804069532,-38.370652173913,5.97724056381386e-18
80.0467142792975,-38.370652173913,1.96258270405919e-18
81.9560481516417,-38.370652173913,6.32747322100856e-19
83.865382023986,-38.370652173913,1.99926223451554e-19
85.7747158963302,-38.370652173913,6.18015148081753e-20
87.6840497686745,-38.370652173913,1.86628438823293e-20
89.5933836410187,-38.370652173913,5.49886764275867e-21
91.502717513363,-38.370652173913,1.57925798549952e-21
-99.4306697210618,-35.4717391304348,8.98095823309099e-14
-97.5213358487176,-35.4717391304348,1.58740929024784e-13
-95.6120019763733,-35.4717391304348,2.72076764139988e-13
-93.7026681040291,-35.4717391304348,4.52281667840594e-13
-91.7933342316849,-35.4717391304348,7.29480886677015e-13
-89.8840003593406,-35.4717391304348,1.14257163459654e-12
-87.9746664869964,-35.4717391304348,1.74116123290503e-12
-86.0653326146521,-35.4717391304348,2.5920870856878e-12
-84.1559987423079,-35.4717391304348,3.80215855002191e-12
-82.2466648699636,-35.4717391304348,5.58945248095635e-12
-80.3373309976194,-35.4717391304348,8.48755485677408e-12
-78.4279971252751,-35.4717391304348,1.38932359595566e-11
-76.5186632529309,-35.4717391304348,2.54617981449999e-11
-74.6093293805866,-35.4717391304348,5.25110700526592e-11
-72.6999955082424,-35.4717391304348,1.18000614447783e-10
-70.7906616358981,-35.4717391304348,2.76525338731224e-10
-68.8813277635539,-35.4717391304348,6.53352591384576e-10
-66.9719938912096,-35.4717391304348,1.52585253207102e-09
-65.0626600188654,-35.4717391304348,3.48666737210693e-09
-63.1533261465211,-35.4717391304348,7.75740379940959e-09
-61.2439922741769,-35.4717391304348,1.67663612380921e-08
-59.3346584018326,-35.4717391304348,3.51658783733151e-08
-57.4253245294884,-35.4717391304348,7.15410776050977e-08
-55.5159906571441,-35.4717391304348,1.4113847498297e-07
-53.6066567847999,-35.4717391304348,2.6999005479524e-07
-51.6973229124556,-35.4717391304348,5.00775135663591e-07
-49.7879890401114,-35.4717391304348,9.00578532808779e-07
-47.8786551677672,-35.4717391304348,1.5702926272292e-06
-45.9693212954229,-35.4717391304348,2.65471901536968e-06
-44.0599874230787,-35.4717391304348,4.35146578405749e-06
-42.1506535507344,-35.4717391304348,6.91564111336261e-06
-40.2413196783902,-35.4717391304348,1.06564002285978e-05
-38.3319858060459,-35.4717391304348,1.59210454873443e-05
-36.4226519337017,-35.4717391304348,2.30631090746847e-05
-34.5133180613574,-35.4717391304348,3.23930648389024e-05
-32.6039841890132,-35.4717391304348,4.41140979284744e-05
-30.6946503166689,-35.4717391304348,5.82502561511885e-05
-28.7853164443247,-35.4717391304348,7.45792485314192e-05
-26.8759825719804,-35.4717391304348,9.2585598704561e-05
-24.9666486996362,-35.4717391304348,0.000111450174339291
-23.0573148272919,-35.4717391304348,0.000130088169373683
-21.1479809549477,-35.4717391304348,0.000147239367253065
-19.2386470826034,-35.4717391304348,0.000161603327251364
-17.3293132102592,-35.4717391304348,0.000172000654558677
-15.4199793379149,-35.4717391304348,0.000177532992585517
-13.5106454655707,-35.4717391304348,0.00017771165351095
-11.6013115932264,-35.4717391304348,0.000172529273079183
-9.69197772088219,-35.4717391304348,0.000162459854614707
-7.78264384853794,-35.4717391304348,0.00014838736653709
-5.8733099761937,-35.4717391304348,0.000131477777965179
-3.96397610384945,-35.4717391304348,0.000113020192883757
-2.0546422315052,-35.4717391304348,9.42669728403519e-05
-0.14530835916095,-35.4717391304348,7.62998391686553e-05
1.7640255131833,-35.4717391304348,5.99403836465051e-05
3.67335938552753,-35.4717391304348,4.57120472838003e-05
5.58269325787178,-35.4717391304348,3.38496603344676e-05
7.49202713021603,-35.4717391304348,2.43446325125285e-05
9.40136100256028,-35.4717391304348,1.70101229473871e-05
11.3106948749045,-35.4717391304348,1.15509037657304e-05
13.2200287472488,-35.4717391304348,7.62602116716849e-06
15.129362619593,-35.4717391304348,4.89715722884693e-06
17.0386964919373,-35.4717391304348,3.06031471743827e-06
18.9480303642815,-35.4717391304348,1.86207462336026e-06
20.8573642366258,-35.4717391304348,1.10379700920269e-06
22.76669810897,-35.4717391304348,6.3783880357042e-07
24.6760319813143,-35.4717391304348,3.59536190516973e-07
26.5853658536585,-35.4717391304348,1.97820329306169e-07
28.4946997260028,-35.4717391304348,1.06312025478277e-07
30.404033598347,-35.4717391304348,5.58414559660534e-08
32.3133674706913,-35.4717391304348,2.8685397463586e-08
34.2227013430355,-35.4717391304348,1.44193240239135e-08
36.1320352153798,-35.4717391304348,7.09644938358568e-09
38.041369087724,-35.4717391304348,3.42111077502905e-09
39.9507029600683,-35.4717391304348,1.61634424797372e-09
41.8600368324125,-35.4717391304348,7.48786402783445e-10
43.7693707047568,-35.4717391304348,3.40312663867574e-10
45.678704577101,-35.4717391304348,1.51835429574921e-10
47.5880384494452,-35.4717391304348,6.65546753511627e-11
49.4973723217895,-35.4717391304348,2.86878670814257e-11
51.4067061941337,-35.4717391304348,1.2173222499219e-11
53.316040066478,-35.4717391304348,5.0913139709874e-12
55.2253739388222,-35.4717391304348,2.10147827622739e-12
57.1347078111665,-35.4717391304348,8.57074099506439e-13
59.0440416835107,-35.4717391304348,3.45738924637964e-13
60.953375555855,-35.4717391304348,1.38037206127815e-13
62.8627094281992,-35.4717391304348,5.45546827719493e-14
64.7720433005435,-35.4717391304348,2.13346282760357e-14
66.6813771728877,-35.4717391304348,8.24799283710181e-15
68.590711045232,-35.4717391304348,3.14786229777566e-15
70.5000449175762,-35.4717391304348,1.1839755136008e-15
72.4093787899205,-35.4717391304348,4.38040336126485e-16
74.3187126622647,-35.4717391304348,1.59113695034946e-16
76.228046534609,-35.4717391304348,5.66425838788208e-17
78.1373804069532,-35.4717391304348,1.97294603844924e-17
80.0467142792975,-35.4717391304348,6.71443911437962e-18
81.9560481516417,-35.4717391304348,2.23001343133322e-18
83.865382023986,-35.4717391304348,7.22071040884383e-19
85.7747158963302,-35.4717391304348,2.27761360950861e-19
87.6840497686745,-35.4717391304348,6.99408557907557e-20
89.5933836410187,-35.4717391304348,2.0898456559408e-20
91.502717513363,-35.4717391304348,6.0737804509403e-21
-99.4306697210618,-32.5728260869565,3.57371139893181e-13
-97.5213358487176,-32.5728260869565,6.31604406887604e-13
-95.6120019763733,-32.5728260869565,1.08232666862495e-12
-93.7026681040291,-32.5728260869565,1.79837067297501e-12
-91.7933342316849,-32.5728260869565,2.89768599405522e-12
-89.8840003593406,-32.5728260869565,4.52865896677586e-12
-87.9746664869964,-32.5728260869565,6.86817056805294e-12
-86.0653326146521,-32.5728260869565,1.0118511947523e-11
-84.1559987423079,-32.5728260869565,1.45135685156191e-11
-82.2466648699636,-32.5728260869565,2.03660597044536e-11
-80.3373309976194,-32.5728260869565,2.82400610148102e-11
-78.4279971252751,-32.5728260869565,3.94577193017297e-11
-76.5186632529309,-32.5728260869565,5.74365041021491e-11
-74.6093293805866,-32.5728260869565,9.09927880311264e-11
-72.6999955082424,-32.5728260869565,1.62113632140128e-10
-70.7906616358981,-32.5728260869565,3.23489370212935e-10
-68.8813277635539,-32.5728260869565,6.96530739919545e-10
-66.9719938912096,-32.5728260869565,1.55062431774947e-09
-65.0626600188654,-32.5728260869565,3.4618725287342e-09
-63.1533261465211,-32.5728260869565,7.61818372464845e-09
-61.2439922741769,-32.5728260869565,1.6381064078094e-08
-59.3346584018326,-32.5728260869565,3.42748106021022e-08
-57.4253245294884,-32.5728260869565,6.96478871369062e-08
-55.5159906571441,-32.5728260869565,1.37325822619592e-07
-53.6066567847999,-32.5728260869565,2.62620790437551e-07
-51.6973229124556,-32.5728260869565,4.87030677924084e-07
-49.7879890401114,-32.5728260869565,8.75781752043886e-07
-47.8786551677672,-32.5728260869565,1.5269696026685e-06
-45.9693212954229,-32.5728260869565,2.58138047132894e-06
-44.0599874230787,-32.5728260869565,4.23114238861814e-06
-42.1506535507344,-32.5728260869565,6.72429110802886e-06
-40.2413196783902,-32.5728260869565,1.0361419027117e-05
-38.3319858060459,-32.5728260869565,1.54802287220151e-05
-36.4226519337017,-32.5728260869565,2.24245226711448e-05
-34.5133180613574,-32.5728260869565,3.14963160349638e-05
-32.6039841890132,-32.5728260869565,4.28934348831561e-05
-30.6946503166689,-32.5728260869565,5.66397180401121e-05
-28.7853164443247,-32.5728260869565,7.25197393615145e-05
-26.8759825719804,-32.5728260869565,9.00333066497092e-05
-24.9666486996362,-32.5728260869565,0.000108385291399758
-23.0573148272919,-32.5728260869565,0.000126522505089857
-21.1479809549477,-32.5728260869565,0.000143221321262135
-19.2386470826034,-32.5728260869565,0.000157218879585332
-17.3293132102592,-32.5728260869565,0.00016736956760961
-15.4199793379149,-32.5728260869565,0.000172800218752111
-13.5106454655707,-32.5728260869565,0.000173034845687316
-11.6013115932264,-32.5728260869565,0.000168064090916157
-9.69197772088219,-32.5728260869565,0.000158345247208334
-7.78264384853794,-32.5728260869565,0.000144733061066738
-5.8733099761937,-32.5728260869565,0.000128355794006596
-3.96397610384945,-32.5728260869565,0.000110461432227317
-2.0546422315052,-32.5728260869565,9.22629923767075e-05
-0.14530835916095,-32.5728260869565,7.48090211626328e-05
1.7640255131833,-32.5728260869565,5.88970660543273e-05
3.67335938552753,-32.5728260869565,4.50368813044198e-05
5.58269325787178,-32.5728260869565,3.34595383743222e-05
7.49202713021603,-32.5728260869565,2.41609026189841e-05
9.40136100256028,-32.5728260869565,1.69643444641717e-05
11.3106948749045,-32.5728260869565,1.1587959180798e-05
13.2200287472488,-32.5728260869565,7.70486195620049e-06
15.129362619593,-32.5728260869565,4.98975715370689e-06
17.0386964919373,-32.5728260869565,3.1495171119863e-06
18.9480303642815,-32.5728260869565,1.93897940578882e-06
20.8573642366258,-32.5728260869565,1.16519237889022e-06
22.76669810897,-32.5728260869565,6.84000799203008e-07
24.6760319813143,-32.5728260869565,3.92545252784576e-07
26.5853658536585,-32.5728260869565,2.2040830330668e-07
28.4946997260028,-32.5728260869565,1.21167291457411e-07
30.404033598347,-32.5728260869565,6.52609653943975e-08
32.3133674706913,-32.5728260869565,3.44586999074791e-08
34.2227013430355,-32.5728260869565,1.7847049037227e-08
36.1320352153798,-32.5728260869565,9.07167568436435e-09
38.041369087724,-32.5728260869565,4.52786592471629e-09
39.9507029600683,-32.5728260869565,2.22040588572787e-09
41.8600368324125,-32.5728260869565,1.07049576729466e-09
43.7693707047568,-32.5728260869565,5.07783384143381e-10
45.678704577101,-32.5728260869565,2.37187073432457e-10
47.5880384494452,-32.5728260869565,1.09205256220315e-10
49.4973723217895,-32.5728260869565,4.96108144593914e-11
51.4067061941337,-32.5728260869565,2.22591936046155e-11
53.316040066478,-32.5728260869565,9.87167016069861e-12
55.2253739388222,-32.5728260869565,4.32952593712982e-12
57.1347078111665,-32.5728260869565,1.87803616786725e-12
59.0440416835107,-32.5728260869565,8.05423073466613e-13
60.953375555855,-32.5728260869565,3.41224153498198e-13
62.8627094281992,-32.5728260869565,1.42630763330614e-13
64.7720433005435,-32.5728260869565,5.8732277904217e-14
66.6813771728877,-32.5728260869565,2.37842896746872e-14
68.590711045232,-32.5728260869565,9.45572677000069e-15
70.5000449175762,-32.5728260869565,3.68434496295523e-15
72.4093787899205,-32.5728260869565,1.40480141927807e-15
74.3187126622647,-32.5728260869565,5.23437762912708e-16
76.228046534609,-32.5728260869565,1.90371150327513e-16
78.1373804069532,-32.5728260869565,6.75144257235963e-17
80.0467142792975,-32.5728260869565,2.33292668227689e-17
81.9560481516417,-32.5728260869565,7.84931010003635e-18
83.865382023986,-32.5728260869565,2.570168591585e-18
85.7747158963302,-32.5728260869565,8.18676842708226e-19
87.6840497686745,-32.5728260869565,2.53596608282684e-19
89.5933836410187,-32.5728260869565,7.63737474693571e-20
91.502717513363,-32.5728260869565,2.23577437838009e-20
-99.4306697210618,-29.6739130434783,1.3231638385686e-12
-97.5213358487176,-29.6739130434783,2.33845652493761e-12
-95.6120019763733,-29.6739130434783,4.00701095007357e-12
-93.7026681040291,-29.6739130434783,6.65722203439243e-12
-91.7933342316849,-29.6739130434783,1.07240494568987e-11
-89.8840003593406,-29.6739130434783,1.67510929918893e-11
-87.9746664869964,-29.6739130434783,2.53746559620651e-11
-86.0653326146521,-29.6739130434783,3.72860378345865e-11
-84.1559987423079,-29.6739130434783,5.31781034788187e-11
-82.2466648699636,-29.6739130434783,7.37061591217104e-11
-80.3373309976194,-29.6739130434783,9.95473258081446e-11
-78.4279971252751,-29.6739130434783,1.31763071776469e-10
-76.5186632529309,-29.6739130434783,1.72936266854919e-10
-74.6093293805866,-29.6739130434783,2.30135890842123e-10
-72.6999955082424,-29.6739130434783,3.21996163961822e-10
-70.7906616358981,-29.6739130434783,4.94712892435074e-10
-68.8813277635539,-29.6739130434783,8.566590565218e-10
-66.9719938912096,-29.6739130434783,1.65037883391449e-09
-65.0626600188654,-29.6739130434783,3.39652967321659e-09
-63.1533261465211,-29.6739130434783,7.170226103201e-09
-61.2439922741769,-29.6739130434783,1.51095860644629e-08
-59.3346584018326,-29.6739130434783,3.13109008127959e-08
-57.4253245294884,-29.6739130434783,6.33319227513847e-08
-55.5159906571441,-29.6739130434783,1.24592310128042e-07
-53.6066567847999,-29.6739130434783,2.38001880405058e-07
-51.6973229124556,-29.6739130434783,4.41118326124826e-07
-49.7879890401114,-29.6739130434783,7.92974807246689e-07
-47.8786551677672,-29.6739130434783,1.38235712662826e-06
-45.9693212954229,-29.6739130434783,2.33670261277641e-06
-44.0599874230787,-29.6739130434783,3.82995010480165e-06
-42.1506535507344,-29.6739130434783,6.08670845100782e-06
-40.2413196783902,-29.6739130434783,9.37928197197702e-06
-38.3319858060459,-29.6739130434783,1.40137769433866e-05
-36.4226519337017,-29.6739130434783,2.03021522580022e-05
-34.5133180613574,-29.6739130434783,2.85190208168512e-05
